Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month 
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,4,1953," $22,029 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,5,1953," $21,861 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,6,1939," $20,657 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,7,1897," $21,385 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,8,1729," $17,311 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,9,2093," $23,359 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,10,1883," $21,000 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,11,2072," $20,237 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2021,12,2429," $28,357 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,1,1890," $22,176 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,2,2030," $23,534 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,3,2310," $24,689 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,4,1890," $20,650 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,5,2576," $26,509 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,6,2912," $30,408 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,7,2401," $25,746 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,8,2093," $21,280 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,9,2478," $26,810 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,10,4473," $45,199 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,11,2905," $30,205 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2022,12,3164," $32,333 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2023,1,2814," $28,399 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2023,2,2821," $29,946 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,North,2023,3,2723," $28,854 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,1,413," $4,130 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,2,476," $4,725 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,3,546," $5,439 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,4,567," $5,593 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,5,602," $5,999 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,6,798," $7,938 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,7,2261," $21,791 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,8,1785," $17,178 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,9,1071," $10,353 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,10,931," $9,163 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,11,1603," $15,344 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2018,12,2037," $19,460 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,1,1260," $11,998 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,2,1414," $13,573 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,3,1533," $14,623 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,4,2632," $25,081 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,5,1694," $16,366 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,6,2072," $19,810 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,7,2163," $20,545 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,8,1225," $11,690 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,9,1421," $13,587 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,10,1484," $14,203 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,11,1309," $14,833 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2019,12,1547," $20,944 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,1,1680," $25,004 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,2,1316," $26,747 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,3,1323," $18,697 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,4,1764," $34,503 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,5,434," $6,748 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,6,959," $13,265 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,7,1092," $15,519 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,8,1183," $20,125 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,9,1267," $16,254 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,10,1750," $21,210 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,11,1141," $13,839 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2020,12,784," $10,661 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,1,700," $9,282 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,2,707," $13,951 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,3,966," $14,847 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,4,973," $9,324 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,5,1239," $15,925 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,6,1442," $15,813 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,7,693," $8,519 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,8,392," $4,879 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,9,1078," $13,433 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,10,840," $13,083 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,11,742," $8,246 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2021,12,819," $10,836 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,1,861," $8,316 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,2,672," $8,183 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,3,896," $10,094 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,4,1288," $16,898 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,5,2009," $20,636 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,6,1526," $16,254 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,7,1911," $19,551 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,8,994," $11,494 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,9,1323," $14,763 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,10,1813," $19,089 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,11,1526," $16,163 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2022,12,1869," $18,851 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2023,1,1624," $17,906 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2023,2,1589," $17,353 "
Shampoo,Color-safe,Apex Trading Co.,Orchidea,South,2023,3,1442," $15,190 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,2,3808," $24,731 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,3,168," $1,141 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,4,1939," $12,628 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,5,4298," $28,147 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,6,1855," $12,306 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,7,1750," $11,676 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,8,868," $5,761 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,9,728," $4,809 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,10,1323," $8,855 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,11,441," $2,905 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2019,12,343," $2,275 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,1,728," $4,844 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,2,609," $4,060 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,3,665," $4,417 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,4,1736," $11,305 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,5,462," $3,010 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,6,322," $2,107 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,7,371," $2,380 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,8,287," $1,834 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,9,224," $1,477 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,10,406," $2,597 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,11,406," $2,597 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2020,12,357," $2,310 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,1,546," $3,500 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,2,1617," $10,556 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,3,644," $4,200 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,4,273," $1,715 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,5,308," $2,023 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,6,476," $3,094 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,7,203," $1,295 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,8,70, $476 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,9,168," $1,106 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,10,238," $1,155 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,11,119, $581 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2021,12,273," $1,295 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,1,189, $903 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,2,406," $2,072 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,3,1680," $8,498 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,4,1855," $9,380 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,5,3605," $18,200 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,6,5964," $30,100 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,7,5901," $29,694 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,8,8057," $40,600 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,9,9583," $48,286 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,10,4949," $24,948 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,11,1834," $9,282 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2022,12,1141," $5,761 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2023,1,644," $3,297 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2023,2,4354," $21,910 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,Center,2023,3,8603," $43,372 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2018,12,322," $2,058 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,1,10913," $70,924 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,2,17150," $111,440 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,3,21532," $139,909 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,4,14805," $96,250 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,5,12425," $81,802 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,6,14840," $98,609 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,7,11914," $79,233 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,8,14665," $97,524 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,9,12579," $83,636 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,10,8939," $59,437 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,11,8211," $54,572 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2019,12,7273," $48,370 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,1,5726," $38,087 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,2,8533," $57,176 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,3,6188," $41,419 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,4,4676," $30,800 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,5,5334," $34,706 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,6,5334," $34,671 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,7,7308," $47,467 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,8,4368," $28,399 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,9,4620," $30,065 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,10,2821," $18,291 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,11,2737," $17,780 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2020,12,1820," $11,781 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,1,2394," $15,568 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,2,1239," $8,127 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,3,1442," $9,401 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,4,952," $6,223 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,5,49, $287 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,6,1071," $7,000 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,7,1001," $6,545 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,8,644," $4,200 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,9,1155," $7,476 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,10,1085," $5,509 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,11,868," $4,214 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2021,12,427," $2,058 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,1,728," $3,654 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,2,798," $4,046 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,3,1918," $9,702 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,4,2716," $13,699 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,5,4284," $21,553 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,6,8008," $40,313 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,7,8484," $42,763 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,8,8414," $42,441 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,9,10808," $54,474 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,10,6832," $34,482 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,11,1785," $9,023 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2022,12,490," $2,450 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2023,1,700," $3,535 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2023,2,6881," $34,671 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,North,2023,3,11186," $56,322 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2018,11,1666," $10,773 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2018,12,5782," $37,576 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,1,6069," $39,501 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,2,11690," $76,041 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,3,11543," $75,040 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,4,11235," $72,982 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,5,11214," $73,731 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,6,9772," $64,974 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,7,8974," $59,619 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,8,8428," $56,105 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,9,6951," $46,179 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,10,6104," $40,586 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,11,4354," $28,945 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2019,12,5544," $36,848 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,1,5901," $39,277 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,2,6965," $46,704 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,3,5271," $35,350 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,4,6286," $41,433 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,5,3857," $25,088 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,6,5642," $36,694 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,7,5117," $33,243 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,8,2310," $14,987 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,9,2359," $15,316 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,10,1393," $9,079 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,11,546," $3,521 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2020,12,490," $3,227 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,1,609," $3,997 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,2,287," $1,904 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,3,714," $4,641 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,4,189," $1,225 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,5,189," $1,239 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,6,847," $5,523 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,7,462," $2,975 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,8,168," $1,085 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,9,105, $630 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,10,224," $1,057 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,11,273," $1,344 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2021,12,308," $1,463 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,1,35, $168 
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,2,252," $1,274 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,3,1715," $8,687 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,4,2569," $12,901 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,5,2226," $11,249 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,6,3045," $15,330 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,7,4263," $21,469 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,8,4368," $22,029 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,9,4795," $24,150 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,10,2870," $14,518 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,11,1204," $6,104 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2022,12,1036," $5,236 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2023,1,1260," $6,321 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2023,2,3892," $19,614 "
Shampoo,Color-safe,Blue Sky Enterprises,VelvetLux,South,2023,3,8092," $40,789 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,1,129269," $680,687 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,2,98770," $518,644 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,3,137886," $718,193 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,4,106274," $550,067 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,5,128212," $669,851 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,6,139475," $731,906 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,7,131040," $689,171 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,8,124019," $648,403 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,9,122815," $651,602 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,10,123844," $664,209 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,11,111454," $600,481 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2018,12,126924," $680,939 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,1,126644," $702,646 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,2,116536," $649,376 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,3,111972," $610,190 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,4,110999," $604,205 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,5,119259," $640,374 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,6,116837," $629,041 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,7,112637," $608,552 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,8,102641," $557,347 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,9,100646," $543,340 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,10,105987," $591,584 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,11,90412," $506,751 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2019,12,115556," $640,150 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,1,119462," $695,492 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,2,105791," $628,285 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,3,125349," $740,957 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,4,106078," $620,963 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,5,88501," $520,968 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,6,95774," $566,258 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,7,106687," $631,043 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,8,87423," $522,004 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,9,93982," $569,961 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,10,96019," $588,322 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,11,96474," $594,125 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2020,12,98021," $616,994 "
Shampoo,Color-safe,FreshCo Industries,Vitalize,Center,2021,1,91252," $576,401 "
